soil_type,temperature,rainfall,ph,humidity,suitable
loam,26.82611452934841,88.45162471182938,7.630784162976597,43.75875145427432,0
loam,36.676089624614804,277.4429180828951,5.561549636752778,54.48236810642601,0
loam,32.98873791352299,325.57161795591094,5.211065551404992,42.53679603846536,0
clay,20.86570359135358,311.4872248649746,7.266472222277278,71.19439289556621,0
clay,34.06726067152547,340.4205275129563,6.972206697148744,55.61056458629361,0
clay,34.90293596919486,285.22540117828623,7.032758504053856,85.34941444478676,0
sandy,33.50903464577564,199.42066584284578,5.4155784193864545,44.08324801436125,0
loam,34.39166835655128,164.2270374336852,5.4305821542507235,52.449332188781725,0
sandy,34.85238818047035,166.60053991829443,5.3832105191425565,80.16353808995802,0
clay,23.355289762186594,275.59412160581155,5.195010382649178,72.93445630109203,0
loam,24.242451429169996,281.3759932483604,7.122894690246625,43.547019918704216,1
sandy,31.40765414696319,134.0969687581524,7.892063540997606,88.24817014392102,0
loam,36.34159034832528,314.3931596424434,7.397269878706645,88.24939695543986,0
sandy,25.691538481336902,273.0294908546069,7.668374535042172,58.17244021316756,0
loam,30.58952016431102,231.94257731271333,6.119193716340799,58.72232138422606,1
clay,32.29367714150838,207.31376422767843,7.116303181487993,94.39655970925956,0
clay,28.135074823382705,226.6728575632887,5.916944961779098,74.4396894376226,1
loam,32.84808418739587,122.9963493354014,6.60201848787456,69.22240863124325,0
sandy,36.194014015259114,134.99933730459404,6.426539386139449,86.09837009535585,0
clay,31.23382779527308,104.61441240967176,5.207548580575418,55.6909686096524,0
clay,29.716059114463395,121.48767030350042,6.048315041342523,63.60504263679963,0
clay,27.897404156990103,202.49728134342632,8.355289101929404,54.72771715185838,0
loam,30.394752876310264,223.19568630662914,5.494321030859768,83.40384656238024,0
loam,26.396524132731127,84.82271096914623,5.035214945117955,71.53421400993699,0
sandy,27.046677983627035,295.1354135232874,6.174322486495742,76.23537885770388,1
sandy,29.573434634387134,159.42535280273904,7.661350943440592,53.87689874116736,0
sandy,21.199144023034705,326.195729439176,6.828592919119889,52.11239157575233,0
loam,24.122457036646335,341.22804117571997,7.223899308952978,66.86060459406163,1
loam,29.77128759104136,130.07389616269666,5.258779392698709,80.56611620010548,0
sandy,27.767506576455965,204.76626850672835,6.975792772030886,68.8881866636088,1
sandy,25.99068414642472,80.33259549493499,5.7940015796458955,41.79551226501177,0
loam,33.14988446256743,241.54836158305528,7.8372134638190705,87.77033284761589,0
sandy,32.48691693326009,243.97274103092124,7.017195224042945,43.55777914333223,0
clay,23.001153679880897,146.83578801291128,5.295425111101183,92.57034660464137,0
loam,35.815324076721886,230.77142159746344,4.758466719376345,41.38280770525,0
sandy,28.917625275271384,140.89583845980857,4.670532837148131,78.19477508718899,0
loam,33.346296400502816,123.42287665111132,5.985634270600563,44.52138850414799,0
clay,30.316715286633,255.91025603661146,5.563404546617254,90.08721186893268,1
loam,37.95846708662918,167.99987526706022,7.084360493850032,65.54382799240486,0
loam,33.54325616069881,239.37126349911807,6.497335339914473,47.56380761493585,0
loam,32.72564830238226,196.97662222234703,5.564077112021523,58.74486348844157,0
loam,34.01429490291352,345.77487999878406,5.0969511118007045,49.06535714407191,0
clay,22.576303739872454,120.38677352024276,5.008799050749799,49.38200513563995,0
loam,23.68180267705034,205.44162109166874,7.958641568561671,92.14595760942933,0
loam,32.85315348002506,263.7232891170178,5.473911873619469,64.48853617566334,0
sandy,28.891666768355527,186.79717264759154,7.106842591643874,83.38412451479478,1
loam,33.5834352534821,343.16896000508626,7.7427437119450655,75.17830586477251,0
sandy,21.85248855339461,274.90965954027246,6.956325244738944,77.20344992861158,0
clay,29.656664326722705,257.38564154241317,7.938260926587783,47.243139115962116,0
clay,26.818788180024484,284.40600225503033,6.069574886113898,52.88014457485171,1
clay,28.22600394707021,337.2151322704536,8.324888762595794,83.27126843349403,0
clay,30.871241697305223,325.11103630585285,5.032580016712387,93.39214135611306,0
sandy,29.041190254325542,275.55703319413124,4.908598118630152,54.44716034292584,0
loam,29.71749146803106,282.2736425573464,7.134768584829774,54.936282061307196,1
clay,28.75443467592094,119.39895998948927,8.271324565653046,66.00934230459977,0
loam,27.361193187538877,107.75394921301974,7.735533846545312,94.11121720704908,0
sandy,33.89387565076841,234.14421549792436,4.805667437752206,54.792742020455904,0
sandy,20.219655301724803,84.9592619739458,5.6174708557388655,62.383455029884516,0
sandy,30.771968621694086,210.2362230189297,8.221275539351295,89.03140085929287,0
clay,30.179150251813528,136.79438657809453,5.512233731203138,40.16065679417491,0
loam,32.89122334519314,173.42447326410667,7.624681695147677,42.18712807437132,0
loam,30.782528565991875,289.4672786640981,7.800528783714816,73.22394223891706,0
loam,34.88237890056341,334.1341261427443,6.481808413843927,89.90590905920658,0
sandy,37.2633463021525,99.5523934795122,6.045395639393262,53.137116322106024,0
clay,26.16543662921378,224.24539561364017,6.300497729679039,65.830297607439,1
sandy,24.092317694539766,318.28404117129196,5.407858777461456,64.77559159118,0
sandy,27.624743523568693,102.27730429891375,8.057563664515378,66.01342403525305,0
loam,25.18273309656307,302.6187926621451,6.302478626919031,74.23858326513599,1
sandy,31.069104736747782,176.60636475063328,8.0298377618244,65.8359069644876,0
loam,36.41334335917337,166.96556959922054,4.922773919625096,64.61074777273518,0
clay,22.504091494575114,343.91592430499213,8.453101084000526,66.08586312371932,0
loam,21.814302854285955,134.23195426281944,6.273092349774473,72.49770926990729,0
clay,24.60827957336592,267.1623640221238,4.691323281576421,69.53541185932471,0
loam,33.06972054912322,301.78899656266395,4.65208739294982,86.97747987077773,0
sandy,30.67333229465879,91.11954372540335,7.484829029927354,42.72232694215167,0
sandy,21.839827956053593,261.0040737556913,7.136142136814723,85.83243893101569,0
clay,36.53750940069344,336.9184930759383,7.70852223251035,86.41585369364482,0
clay,34.22152346823356,113.53939101657602,4.921470135811224,55.66994118420285,0
clay,20.414406886177474,321.97975172496035,4.642283468142193,65.45685752587178,0
loam,31.724609797788432,240.58969209177275,6.534317157790314,64.11961686955895,1
loam,33.88244003335528,246.48323710286797,6.050380925931078,52.01804088947716,0
clay,26.739836654967597,245.4949272137136,6.347787746683823,61.823826589747405,1
sandy,21.240587708609937,160.68568931107473,8.466353635481095,42.441327469396995,0
loam,21.39177917879817,332.50449013085415,8.382999830682682,55.28021400299539,0
loam,21.87644538893257,335.78462491038044,8.269261558692772,84.9175196497895,0
loam,35.12791337564761,248.83225825776591,7.635370707070695,55.650926596959366,0
clay,36.392351568602834,291.52413600423597,5.919365441027562,85.00136678115362,0
clay,22.21059407322321,245.30965618791265,6.148523721051086,69.2379705532437,1
clay,24.24630862271146,210.78758084499097,6.6984641748756975,88.3924472548638,1
clay,22.979369186611216,258.4214319407977,7.822137825619359,71.61287548454283,0
clay,23.353775830894172,229.31039219982878,4.774851330073071,41.63175226856069,0
sandy,35.074834202044855,241.31848291062113,6.1971875435395525,77.14811141508991,0
sandy,25.978635427788902,291.6347894230927,4.830470653837075,42.46694624129628,0
clay,25.60599675282154,209.8440344912259,6.558630346294047,64.78283604407237,1
loam,24.093121175788028,91.00360864496764,8.095603296024942,91.11846819602127,0
clay,30.942099088296658,124.27985986716425,7.629939698255752,49.08621666358176,0
sandy,26.827502570939878,198.42394845217535,5.41136967017244,61.442979411784926,0
sandy,33.3964937331792,275.70317116599574,8.40396339839517,80.14231698666632,0
loam,23.700436550761474,240.18523504374826,7.1694015921857135,88.52422058521663,1
sandy,34.18021799686086,255.57943018583256,4.541710797589612,76.90186526083794,0
clay,30.866987571142502,209.40531071559758,5.521653938740878,54.19952898051431,1
loam,22.056811401002378,246.25034592440556,5.542853199679666,77.10343191039189,1
clay,27.461082515665296,168.8347082099588,4.77701722514344,56.320020260724945,0
clay,35.54332653103322,206.94930002809957,8.339306072303716,79.51360764003044,0
loam,36.61328417237273,280.955347710638,6.413021178303695,92.47182201717723,0
clay,28.382602201738635,315.39485032274274,8.083258389487527,79.67663981084586,0
sandy,28.655065605603326,197.086940168225,5.788862013778513,87.45842766018268,1
clay,36.53218504890742,91.78864758098752,5.0009342817313085,40.11571137467359,0
loam,30.56722803445821,123.65158691963671,6.397344439624856,79.46646686023769,0
loam,20.59124006438189,85.63250760871529,4.955826538857268,85.62731562758876,0
loam,36.42949033182432,256.38101519407917,6.44406201191016,42.230730564957476,0
clay,24.468075969628735,169.7249488458794,8.18118872487763,87.93787500085269,0
loam,30.397375173647852,226.4692316442292,6.583072567336851,54.11818255705252,1
loam,22.979239713703528,213.1847486316259,6.9659989075803335,76.59106560879303,1
clay,20.60982488443871,102.01215217915521,5.126553747895233,84.01951834628736,0
sandy,25.606517080389633,188.88056750343458,4.674942503519878,76.44654821826455,0
clay,34.04892273582958,139.55150372902727,4.943231848719228,45.07566356402915,0
loam,24.996569107329528,192.96794294026623,6.894126302737463,72.79768353732027,1
loam,23.961749853459747,134.96613569240552,4.880046795969219,70.2271011197179,0
clay,23.828254118142073,306.9221496947721,6.003971559765246,89.51766974408494,1
sandy,29.273126283322625,127.03220087612848,6.700367761832624,62.23318513043151,0
loam,37.559743682289614,339.41074890148377,6.054611194519389,57.659460339787756,0
loam,28.261801784306236,192.29498885967402,5.154735205861206,81.24179204400565,0
loam,30.031496640020862,308.4862288451433,5.595165230056426,62.697142934586815,1
clay,35.49137632203321,249.76650091560518,8.213270131394308,75.53528962527847,0
loam,29.631254940805853,278.54458063975324,7.2039291023454215,75.55475495685339,1
sandy,23.320331685539408,287.2854497780307,6.484191354719546,88.84214853980649,1
